,assets,income_type,policy,income_value,consumption
1496,1.2300867498664028,medium,1.143584267019759,0.0,0.08327673074546382
1497,1.247561040583678,medium,1.1607695434997343,0.0,0.08351992079190551
1498,1.2650937148136334,medium,1.178012237864274,0.0,0.08376392336283978
1499,1.2826849676219556,medium,1.1953125419527977,0.0,0.08400874117299706
1500,1.300334994726069,medium,1.212670648245683,0.0,0.08425437694617943
1501,1.3180439924973122,medium,1.2300867498664028,0.0,0.08450083341529302
1502,1.3358121579631197,medium,1.247561040583678,0.0,0.08474811332237064
1503,1.3536396888092197,medium,1.2650937148136334,0.0,0.08499621941860935
1504,1.3715267833818263,medium,1.2826849676219556,0.0,0.08524515446439773
1505,1.3894736406898511,medium,1.300334994726069,0.0,0.08549492122934677
1506,1.4074804604071174,medium,1.3180439924973122,0.0,0.08574552249232048
1507,1.4255474428745796,medium,1.3358121579631197,0.0,0.08599696104146948
1508,1.4436747891025536,medium,1.3536396888092197,0.0,0.08624923967425646
1509,1.4618627007729499,medium,1.3715267833818263,0.0,0.08650236119749155
1510,1.4801113802415236,medium,1.3894736406898511,0.0,0.08675632842736514
1511,1.4984210305401229,medium,1.4074804604071174,0.0,0.08701114418947586
1512,1.516791855378945,medium,1.4255474428745796,0.0,0.08726681131886149
1513,1.5352240591488062,medium,1.4436747891025536,0.0,0.0875233326600322
1514,1.5537178469234147,medium,1.4618627007729499,0.0,0.08778071106700547
1515,1.5722734244616534,medium,1.4801113802415236,0.0,0.08803894940333135
1516,1.5908909982098667,medium,1.4984210305401229,0.0,0.08829805054212558
1517,1.609570775304161,medium,1.516791855378945,0.0,0.08855801736610847
1518,1.6283129635727018,medium,1.5352240591488062,0.0,0.08881885276762524
1519,1.6471177715380367,medium,1.5537178469234147,0.0,0.08908055964869033
1520,1.6659854084194068,medium,1.5722734244616534,0.0,0.08934314092100992
1521,1.6849160841350805,medium,1.5908909982098667,0.0,0.08960659950602357
1522,1.7039100093046828,medium,1.609570775304161,0.0,0.08987093833492499
1523,1.722967395251544,medium,1.6283129635727018,0.0,0.09013616034870964
1524,1.7420884540050467,medium,1.6471177715380367,0.0,0.09040226849819155
1525,1.7612733983029898,medium,1.6659854084194068,0.0,0.09066926574404954
1526,1.7805224415939485,medium,1.6849160841350805,0.0,0.09093715505684741
1527,1.799835798039659,medium,1.7039100093046828,0.0,0.09120593941708388
1528,1.819213682517387,medium,1.722967395251544,0.0,0.09147562181520441
1529,1.8386563106223326,medium,1.7420884540050467,0.0,0.09174620525165489
1530,1.8581638986700213,medium,1.7612733983029898,0.0,0.09201769273690075
1531,1.8777366636987125,medium,1.7805224415939485,0.0,0.09229008729147004
1532,1.8973748234718144,medium,1.799835798039659,0.0,0.09256339194597629
1533,1.917078596480306,medium,1.819213682517387,0.0,0.09283760974116784
1534,1.9368482019451685,medium,1.8386563106223326,0.0,0.09311274372794487
1535,1.956683859819825,medium,1.8581638986700213,0.0,0.0933887969674041
1536,1.976585790792588,medium,1.8777366636987125,0.0,0.0936657725308705
1537,1.9965542162891081,medium,1.8973748234718144,0.0,0.09394367349992527
1538,2.0165893584748504,medium,1.917078596480306,0.0,0.09422250296645229
1539,2.036691440257555,medium,1.9368482019451685,0.0,0.09450226403266226
1540,2.056860685289723,medium,1.956683859819825,0.0,0.09478295981113183
1541,2.0770973179711003,medium,1.976585790792588,0.0,0.09506459342483353
1542,2.0974015634511805,medium,1.9965542162891081,0.0,0.09534716800718268
1543,2.1177736476317035,medium,2.0165893584748504,0.0,0.09563068670205599
1544,2.138213797169172,medium,2.036691440257555,0.0,0.09591515266383555
1545,2.158722239477374,medium,2.056860685289723,0.0,0.0962005690574439
1546,2.1792992027299114,medium,2.0770973179711003,0.0,0.09648693905838046
1547,2.199944915862736,medium,2.0974015634511805,0.0,0.09677426585274596
1548,2.220659608576705,medium,2.1177736476317035,0.0,0.0970625526372948
1549,2.241443511340126,medium,2.138213797169172,0.0,0.0973518026194582
1550,2.2622968553913303,medium,2.158722239477374,0.0,0.09764201901738456
1551,2.28321987274124,medium,2.1792992027299114,0.0,0.09793320505997372
1552,2.3042127961759515,medium,2.199944915862736,0.0,0.09822536398691728
1553,2.3252758592593237,medium,2.220659608576705,0.0,0.0985184990487249
1554,2.3464092963355796,medium,2.241443511340126,0.0,0.09881261350677217
1555,2.3676133425319126,medium,2.2622968553913303,0.0,0.09910771063332913
1556,2.3888882337610964,medium,2.28321987274124,0.0,0.09940379371159436
1557,2.4102342067241214,medium,2.3042127961759515,0.0,0.09970086603574346
1558,2.431651498912818,medium,2.3252758592593237,0.0,0.0999989309109548
1559,2.4531403486125045,medium,2.3464092963355796,0.0,0.1002979916534481
1560,2.4747009949046364,medium,2.3676133425319126,0.0,0.10059805159052448
1561,2.4963336776694653,medium,2.3888882337610964,0.0,0.10089911406060548
1562,2.5180386375887105,medium,2.4102342067241214,0.0,0.10120118241326104
1563,2.5398161161482333,medium,2.431651498912818,0.0,0.10150426000925528
1564,2.5616663556407264,medium,2.4531403486125045,0.0,0.10180835022057977
1565,2.5835895991684117,medium,2.4747009949046364,0.0,0.10211345643049485
1566,2.605586090645735,medium,2.4963336776694653,0.0,0.10241958203355894
1567,2.6276560748020943,medium,2.5180386375887105,0.0,0.10272673043567737
1568,2.649799797184551,medium,2.5398161161482333,0.0,0.10303490505413393
1569,2.672017504160568,medium,2.5616663556407264,0.0,0.10334410931762905
1570,2.6943094429207486,medium,2.5835895991684117,0.0,0.10365434666631845
1571,2.716675861481585,medium,2.605586090645735,0.0,0.10396562055185488
1572,2.739117008688223,medium,2.6276560748020943,0.0,0.10427793443742006
1573,2.761633134217223,medium,2.649799797184551,0.0,0.10459129179776694
1574,2.784224488579347,medium,2.672017504160568,0.0,0.10490569611926093
1575,2.8068913231223354,medium,2.6943094429207486,0.0,0.10522115089991013
1576,2.829633890033711,medium,2.716675861481585,0.0,0.1055376596494142
1577,2.8524524423435853,medium,2.739117008688223,0.0,0.10585522588919849
1578,2.8753472339274673,medium,2.761633134217223,0.0,0.10617385315245409
1579,2.898318519509094,medium,2.784224488579347,0.0,0.10649354498417418
1580,2.921366554663262,medium,2.8068913231223354,0.0,0.1068143049412007
1581,2.9444915958186693,medium,2.829633890033711,0.0,0.10713613659225674
1582,2.967693900260773,medium,2.8524524423435853,0.0,0.10745904351798785
1583,2.990973726134646,medium,2.8753472339274673,0.0,0.10778302931100425
1584,3.014331332447857,medium,2.898318519509094,0.0,0.10810809757592166
1585,3.03776697907334,medium,2.921366554663262,0.0,0.10843425192939327
1586,3.061280926752298,medium,2.9444915958186693,0.0,0.10876149600016083
1587,3.084873437097097,medium,2.967693900260773,0.0,0.10908983342908796
1588,3.10854477259418,medium,2.990973726134646,0.0,0.10941926786920542
1589,3.132295196606985,medium,3.014331332447857,0.0,0.10974980298574444
1590,3.1561249733788754,medium,3.03776697907334,0.0,0.11008144245618867
1591,3.1800343680360807,medium,3.061280926752298,0.0,0.1104141899703035
1592,3.204023646590647,medium,3.084873437097097,0.0,0.110748049230184
1593,3.228093075943397,medium,3.10854477259418,0.0,0.11108302395029623
1594,3.2522429238868913,medium,3.132295196606985,0.0,0.11141911785750969
1595,3.2764734591084226,medium,3.1561249733788754,0.0,0.11175633469115276
1596,3.300784951192994,medium,3.1800343680360807,0.0,0.11209467820304653
1597,3.3251776706263216,medium,3.204023646590647,0.0,0.11243415215754515
1598,3.349651888797844,medium,3.228093075943397,0.0,0.11277476033157852
1599,3.374207878003742,medium,3.2522429238868913,0.0,0.11311650651470329
1600,3.398845911449965,medium,3.2764734591084226,0.0,0.11345939450912734
1601,3.423566263255278,medium,3.300784951192994,0.0,0.11380342812976973
1602,3.4483692084543023,medium,3.3251776706263216,0.0,0.11414861120428998
1603,3.4732550230005845,medium,3.349651888797844,0.0,0.11449494757314316
1604,3.4982239837696554,medium,3.374207878003742,0.0,0.11484244108960606
1605,3.5232763685621222,medium,3.398845911449965,0.0,0.11519109561983853
1606,3.548412456106755,medium,3.423566263255278,0.0,0.1155409150429132
1607,3.573632526063583,medium,3.4483692084543023,0.0,0.11589190325086474
1608,3.598936859027014,medium,3.4732550230005845,0.0,0.11624406414872945
1609,3.6243257365289505,medium,3.4982239837696554,0.0,0.11659740165459542
1610,3.6497994410419228,medium,3.5232763685621222,0.0,0.1169519196996367
1611,3.6753582559822355,medium,3.548412456106755,0.0,0.11730762222816304
1612,3.7010024657131186,medium,3.573632526063583,0.0,0.11766451319766702
1613,3.726732355547883,medium,3.598936859027014,0.0,0.11802259657885283
1614,3.752548211753112,medium,3.6243257365289505,0.0,0.11838187635570208
1615,3.778450321551831,medium,3.6497994410419228,0.0,0.11874235652550302
1616,3.8044389731267128,medium,3.6753582559822355,0.0,0.1191040410988995
1617,3.830514455623276,medium,3.7010024657131186,0.0,0.1194669340999317
1618,3.8566770591531094,medium,3.726732355547883,0.0,0.11983103956609531
1619,3.8829270747970934,medium,3.752548211753112,0.0,0.12019636154836277
1620,3.909264794608645,medium,3.778450321551831,0.0,0.12056290411125214
1621,3.9356905116169587,medium,3.8044389731267128,0.0,0.12093067133285107
1622,3.962204519830278,medium,3.830514455623276,0.0,0.12129966730488473
1623,3.988807114239151,medium,3.8566770591531094,0.0,0.12166989613273493
1624,4.01549859081973,medium,3.8829270747970934,0.0,0.12204136193551296
1625,4.042279246537051,medium,3.909264794608645,0.0,0.12241406884608352
1626,4.069149379348344,medium,3.9356905116169587,0.0,0.1227880210111243
1627,4.09610928820635,medium,3.962204519830278,0.0,0.12316322259116674
1628,4.123159273062635,medium,3.988807114239151,0.0,0.12353967776064323
1629,4.150299634870947,medium,4.01549859081973,0.0,0.12391739070793406
1630,4.177530675590544,medium,4.042279246537051,0.0,0.12429636563541013
1631,4.204852698189571,medium,4.069149379348344,0.0,0.12467660675948888
1632,4.232266006648411,medium,4.09610928820635,0.0,0.1250581183106627
1633,4.259770905963093,medium,4.123159273062635,0.0,0.12544090453357715
1634,4.287367702148657,medium,4.150299634870947,0.0,0.1258249696870406
1635,4.315056702242586,medium,4.177530675590544,0.0,0.12621031804410698
1636,4.342838214308198,medium,4.204852698189571,0.0,0.12659695389209258
1637,4.370712547438092,medium,4.232266006648411,0.0,0.12698488153265508
1638,4.398680011757573,medium,4.259770905963093,0.0,0.12737410528180426
1639,4.426740918428111,medium,4.287367702148657,0.0,0.12776462946998723
1640,4.454895579650804,medium,4.315056702242586,0.0,0.12815645844211154
1641,4.483144308669841,medium,4.342838214308198,0.0,0.12854959655760112
1642,4.511487419775996,medium,4.370712547438092,0.0,0.12894404819044425
1643,4.539925228310128,medium,4.398680011757573,0.0,0.1293398177292504
1644,4.568458050666678,medium,4.426740918428111,0.0,0.12973690957728579
1645,4.597086204297199,medium,4.454895579650804,0.0,0.1301353281525266
1646,4.625810007713882,medium,4.483144308669841,0.0,0.13053507788771768
1647,4.6546297804931065,medium,4.511487419775996,0.0,0.13093616323041157
1648,4.683545843278985,medium,4.539925228310128,0.0,0.13133858864301295
1649,4.71255851778694,medium,4.568458050666678,0.0,0.1317423586028461
1650,4.741668126807285,medium,4.597086204297199,0.0,0.13214747760219048
1651,4.7708749942088,medium,4.625810007713882,0.0,0.1325539501483286
1652,4.800179444942357,medium,4.6546297804931065,0.0,0.13296178076361098
1653,4.829581805044517,medium,4.683545843278985,0.0,0.13337097398549602
1654,4.859082401641171,medium,4.71255851778694,0.0,0.13378153436660067
1655,4.888681562951168,medium,4.741668126807285,0.0,0.13419346647475017
1656,4.9183796182899755,medium,4.7708749942088,0.0,0.13460677489304107
1657,4.9481768980733385,medium,4.800179444942357,0.0,0.1350214642198715
1658,4.978073733820954,medium,4.829581805044517,0.0,0.1354375390690068
1659,5.008070458160171,medium,4.859082401641171,0.0,0.1358550040696329
1660,5.038167404829672,medium,4.888681562951168,0.0,0.13627386386639095
1661,5.068364908683204,medium,4.9183796182899755,0.0,0.13669412311945095
1662,5.098663305693295,medium,4.9481768980733385,0.0,0.13711578650454648
1663,5.129062932954994,medium,4.978073733820954,0.0,0.1375388587130404
1664,5.159564128689622,medium,5.008070458160171,0.0,0.13796334445195946
1665,5.190167232248532,medium,5.038167404829672,0.0,0.13838924844406897
1666,5.220872584116892,medium,5.068364908683204,0.0,0.1388165754279056
1667,5.251680525917461,medium,5.098663305693295,0.0,0.13924533015784046
1668,5.282591400414402,medium,5.129062932954994,0.0,0.1396755174041271
1669,5.313605551517092,medium,5.159564128689622,0.0,0.1401071419529627
1670,5.3447233242839385,medium,5.190167232248532,0.0,0.14054020860652816
1671,5.375945064926237,medium,5.220872584116892,0.0,0.14097472218305462
1672,5.407271120812004,medium,5.251680525917461,0.0,0.1414106875168688
1673,5.4387018404698555,medium,5.282591400414402,0.0,0.14184810945845072
1674,5.470237573592879,medium,5.313605551517092,0.0,0.14228699287448254
1675,5.501878671042526,medium,5.3447233242839385,0.0,0.14272734264791787
1676,5.533625484852511,medium,5.375945064926237,0.0,0.14316916367800925
1677,5.565478368232732,medium,5.407271120812004,0.0,0.14361246088038992
1678,5.597437675573206,medium,5.4387018404698555,0.0,0.14405723918711466
1679,5.629503762447994,medium,5.470237573592879,0.0,0.1445035035467095
1680,5.661676985619181,medium,5.501878671042526,0.0,0.144951258924241
1681,5.693957703040825,medium,5.533625484852511,0.0,0.14540051030136336
1682,5.72634627386295,medium,5.565478368232732,0.0,0.1458512626763735
1683,5.75884305843554,medium,5.597437675573206,0.0,0.1463035210642678
1684,5.791448418312548,medium,5.629503762447994,0.0,0.1467572904968053
1685,5.824162716255918,medium,5.661676985619181,0.0,0.14721257602254667
1686,5.85698631623962,medium,5.693957703040825,0.0,0.1476693827069262
1687,5.889919583453702,medium,5.72634627386295,0.0,0.14812771563230154
1688,5.922962884308353,medium,5.75884305843554,0.0,0.1485875798980114
1689,5.956116586437972,medium,5.791448418312548,0.0,0.14904898062042715
1690,5.989381058705272,medium,5.824162716255918,0.0,0.1495119229330193
1691,6.0227566712053715,medium,5.85698631623962,0.0,0.14997641198640732
1692,6.056243795269925,medium,5.889919583453702,0.0,0.1504424529484254
1693,6.089842803471244,medium,5.922962884308353,0.0,0.1509100510041721
1694,6.123554069626431,medium,5.956116586437972,0.0,0.15137921135606014
1695,6.157377968801569,medium,5.989381058705272,0.0,0.15184993922389456
1696,6.1913148773158735,medium,6.0227566712053715,0.0,0.15232223984492155
1697,6.225365172745878,medium,6.056243795269925,0.0,0.1527961184738711
1698,6.2595292339296495,medium,6.089842803471244,0.0,0.15327158038304312
1699,6.293807440970987,medium,6.123554069626431,0.0,0.15374863086235813
1700,6.3282001752436585,medium,6.157377968801569,0.0,0.1542272752193954
1701,6.362707819395649,medium,6.1913148773158735,0.0,0.15470751877947553
1702,6.397330757353403,medium,6.225365172745878,0.0,0.15518936688571205
1703,6.432069374326115,medium,6.2595292339296495,0.0,0.15567282489906553
1704,6.466924056809997,medium,6.293807440970987,0.0,0.15615789819841108
1705,6.501895192592595,medium,6.3282001752436585,0.0,0.15664459218060145
1706,6.53698317075709,medium,6.362707819395649,0.0,0.15713291226050874
1707,6.572188381686631,medium,6.397330757353403,0.0,0.15762286387110702
1708,6.607511217068685,medium,6.432069374326115,0.0,0.15811445246351497
1709,6.642952069899387,medium,6.466924056809997,0.0,0.15860768350707044
1710,6.678511334487913,medium,6.501895192592595,0.0,0.15910256248937849
1711,6.714189406460875,medium,6.53698317075709,0.0,0.1595990949163868
1712,6.749986682766714,medium,6.572188381686631,0.0,0.16009728631243636
1713,6.78590356168011,medium,6.607511217068685,0.0,0.16059714222031474
1714,6.821940442806433,medium,6.642952069899387,0.0,0.1610986682013431
1715,6.858097727086177,medium,6.678511334487913,0.0,0.1616018698354189
1716,6.894375816799418,medium,6.714189406460875,0.0,0.1621067527210771
1717,6.930775115570299,medium,6.749986682766714,0.0,0.16261332247556481
1718,6.967296028371509,medium,6.78590356168011,0.0,0.1631215847348999
1719,7.003938961528798,medium,6.821940442806433,0.0,0.16363154515392164
1720,7.040704322725498,medium,6.858097727086177,0.0,0.16414320940636973
1721,7.077592521007048,medium,6.894375816799418,0.0,0.16465658318493492
1722,7.114603966785561,medium,6.930775115570299,0.0,0.165171672201331
1723,7.151739071844373,medium,6.967296028371509,0.0,0.16568848218635424
1724,7.1889982493426405,medium,7.003938961528798,0.0,0.16620701888995182
1725,7.226381913819925,medium,7.040704322725498,0.0,0.16672728808127335
1726,7.2638904812008125,medium,7.077592521007048,0.0,0.16724929554875434
1727,7.301524368799537,medium,7.114603966785561,0.0,0.1677730471001624
1728,7.339283995324628,medium,7.151739071844373,0.0,0.16829854856267534
1729,7.377169780883559,medium,7.1889982493426405,0.0,0.16882580578293283
1730,7.415182146987437,medium,7.226381913819925,0.0,0.16935482462711882
1731,7.4533215165556825,medium,7.2638904812008125,0.0,0.1698856109810114
1732,7.491588313920722,medium,7.301524368799537,0.0,0.17041817075004406
1733,7.529982964832742,medium,7.339283995324628,0.0,0.17095250985939625
1734,7.568505896464394,medium,7.377169780883559,0.0,0.1714886342540387
1735,7.607157537415571,medium,7.415182146987437,0.0,0.1720265498988045
1736,7.6459383177181515,medium,7.4533215165556825,0.0,0.17256626277844767
1737,7.684848668840811,medium,7.491588313920722,0.0,0.17310777889774176
1738,7.723889023693799,medium,7.529982964832742,0.0,0.17365110428149766
1739,7.763059816633769,medium,7.568505896464394,0.0,0.17419624497466746
1740,7.802361483468609,medium,7.607157537415571,0.0,0.174743207042396
1741,7.841794461462285,medium,7.6459383177181515,0.0,0.17529199657009809
1742,7.881359189339715,medium,7.684848668840811,0.0,0.17584261966351367
1743,7.921056107291639,medium,7.723889023693799,0.0,0.17639508244878588
1744,7.960885656979526,medium,7.763059816633769,0.0,0.1769493910725295
1745,8.000848281540485,medium,7.802361483468609,0.0,0.17750555170189042
1746,8.040944425592189,medium,7.841794461462285,0.0,0.17806357052462118
1747,8.081174535237832,medium,7.881359189339715,0.0,0.17862345374914668
1748,8.121539058071088,medium,7.921056107291639,0.0,0.1791852076046414
1749,8.162038443181087,medium,7.960885656979526,0.0,0.17974883834108546
1750,8.202673141157423,medium,8.000848281540485,0.0,0.18031435222934533
1751,8.24344360409514,medium,8.040944425592189,0.0,0.18088175556122899
1752,8.2843502855998,medium,8.081174535237832,0.0,0.18145105464958178
1753,8.325393640792502,medium,8.121539058071088,0.0,0.18202225582832732
1754,8.366574126314958,medium,8.162038443181087,0.0,0.1825953654525616
1755,8.407892200334569,medium,8.202673141157423,0.0,0.18317038989860102
1756,8.44934832254952,medium,8.24344360409514,0.0,0.18374733556408707
1757,8.490942954193903,medium,8.2843502855998,0.0,0.18432620886801843
1758,8.532676558042837,medium,8.325393640792502,0.0,0.18490701625084505
1759,8.57454959841763,medium,8.366574126314958,0.0,0.1854897641745339
1760,8.616562541190932,medium,8.407892200334569,0.0,0.1860744591226453
1761,8.65871585379193,medium,8.44934832254952,0.0,0.18666110760040056
1762,8.70101000521154,medium,8.490942954193903,0.0,0.18724971613475283
1763,8.743445466007628,medium,8.532676558042837,0.0,0.18784029127447255
1764,8.786022708310243,medium,8.57454959841763,0.0,0.18843283959019352
1765,8.828742205826877,medium,8.616562541190932,0.0,0.18902736767451955
1766,8.871604433847727,medium,8.65871585379193,0.0,0.18962388214206705
1767,8.914609869250988,medium,8.70101000521154,0.0,0.19022238962956628
1768,8.957758990508154,medium,8.743445466007628,0.0,0.19082289679590758
1769,9.001052277689356,medium,8.786022708310243,0.0,0.1914254103222479
1770,9.044490212468668,medium,8.828742205826877,0.0,0.19202993691204107
1771,9.08807327812951,medium,8.871604433847727,0.0,0.1926364832911549
1772,9.131801959570002,medium,8.914609869250988,0.0,0.19324505620792998
1773,9.175676743308353,medium,8.957758990508154,0.0,0.19385566243324703
1774,9.219698117488294,medium,9.001052277689356,0.0,0.19446830876060872
1775,9.263866571884487,medium,9.044490212468668,0.0,0.19508300200622664
1776,9.30818259790799,medium,9.08807327812951,0.0,0.19569974900907638
1777,9.352646688611719,medium,9.131801959570002,0.0,0.19631855663098285
1778,9.397259338695932,medium,9.175676743308353,0.0,0.19693943175670192
1779,9.442021044513734,medium,9.219698117488294,0.0,0.19756238129398263
1780,9.486932304076602,medium,9.263866571884487,0.0,0.19818741217366842
1781,9.531993617059921,medium,9.30818259790799,0.0,0.19881453134974514
1782,9.577205484808552,medium,9.352646688611719,0.0,0.19944374579944402
1783,9.622568410342396,medium,9.397259338695932,0.0,0.2000750625233021
1784,9.668082898362002,medium,9.442021044513734,0.0,0.20070848854524215
1785,9.71374945525418,medium,9.486932304076602,0.0,0.20134403091266506
1786,9.75956858909763,medium,9.531993617059921,0.0,0.20198169669650845
1787,9.80554080966861,medium,9.577205484808552,0.0,0.20262149299134613
1788,9.851666628446573,medium,9.622568410342396,0.0,0.2032634269154343
1789,9.897946558619898,medium,9.668082898362002,0.0,0.20390750561083237
1790,9.944381115091584,medium,9.71374945525418,0.0,0.20455373624345796
1791,9.990970814484967,medium,9.75956858909763,0.0,0.2052021260031669
1792,10.037716175149486,medium,9.80554080966861,0.0,0.205852682103826
1793,10.084617717166438,medium,9.851666628446573,0.0,0.2065054117834375
1794,10.131675962354768,medium,9.897946558619898,0.0,0.2071603223041567
1795,10.17889143427688,medium,9.944381115091584,0.0,0.20781742095241285
1796,10.22626465824445,medium,9.990970814484967,0.0,0.20847671503897658
1797,10.273796161324281,medium,10.037716175149486,0.0,0.2091382118990488
1798,10.321486472344166,medium,10.084617717166438,0.0,0.20980191889233524
1799,10.369336121898767,medium,10.131675962354768,0.0,0.21046784340313351
1800,10.41734564235552,medium,10.17889143427688,0.0,0.21113599284040951
1801,10.46551556786056,medium,10.22626465824445,0.0,0.2118063746378862
1802,10.513846434344664,medium,10.273796161324281,0.0,0.21247899625412714
1803,10.562338779529208,medium,10.321486472344166,0.0,0.2131538651726057
1804,10.610993142932156,medium,10.369336121898767,0.0,0.21383098890180285
1805,10.659810065874062,medium,10.41734564235552,0.0,0.21451037497529235
1806,10.708790091484097,medium,10.46551556786056,0.0,0.21519203095181894
1807,10.757933764706065,medium,10.513846434344664,0.0,0.2158759644153605
1808,10.807241632304505,medium,10.562338779529208,0.0,0.21656218297525776
1809,10.856714242870753,medium,10.610993142932156,0.0,0.2172506942662693
1810,10.906352146829045,medium,10.659810065874062,0.0,0.21794150594865513
1811,10.956155896442649,medium,10.708790091484097,0.0,0.21863462570827252
1812,11.00612604582,medium,10.757933764706065,0.0,0.21933006125666665
1813,11.056263150920874,medium,10.807241632304505,0.0,0.22002782033114165
1814,11.106567769562565,medium,10.856714242870753,0.0,0.22072791069484587
1815,11.1570404614261,medium,10.906352146829045,0.0,0.2214303401368749
1816,11.207681788062457,medium,10.956155896442649,0.0,0.22213511647234263
1817,11.258492312898818,medium,11.00612604582,0.0,0.2228422475424754
1818,11.309472601244842,medium,11.056263150920874,0.0,0.223551741214699
1819,11.360623220298942,medium,11.106567769562565,0.0,0.2242636053827276
1820,11.411944739154608,medium,11.1570404614261,0.0,0.22497784796664355
1821,11.46343772880673,medium,11.207681788062457,0.0,0.22569447691299338
1822,11.515102762157957,medium,11.258492312898818,0.0,0.22641350019488016
1823,11.566940414025064,medium,11.309472601244842,0.0,0.22713492581203276
1824,11.618951261145359,medium,11.360623220298942,0.0,0.22785876179091957
1825,11.671135882183092,medium,11.411944739154608,0.0,0.22858501618483018
1826,11.723494857735876,medium,11.46343772880673,0.0,0.22931369707393578
1827,11.776028770341185,medium,11.515102762157957,0.0,0.2300448125654313
1828,11.828738204482804,medium,11.566940414025064,0.0,0.23077837079358687
1829,11.881623746597349,medium,11.618951261145359,0.0,0.23151437991985624
1830,11.934685985080776,medium,11.671135882183092,0.0,0.23225284813294422
1831,11.987925510294943,medium,11.723494857735876,0.0,0.23299378364894885
1832,12.04134291457417,medium,11.776028770341185,0.0,0.23373719471138799
1833,12.094938792231826,medium,11.828738204482804,0.0,0.23448308959133257
1834,12.148713739566954,medium,11.881623746597349,0.0,0.2352314765874901
1835,12.202668354870891,medium,11.934685985080776,0.0,0.2359823640262917
1836,12.256803238433928,medium,11.987925510294943,0.0,0.23673576026198617
1837,12.311118992552004,medium,12.04134291457417,0.0,0.23749167367674318
1838,12.36561622153338,medium,12.094938792231826,0.0,0.23825011268073126
1839,12.420295531705381,medium,12.148713739566954,0.0,0.23901108571221208
1840,12.475157531421146,medium,12.202668354870891,0.0,0.2397746012376576
1841,12.53020283106638,medium,12.256803238433928,0.0,0.24054066775181582
1842,12.585432043066156,medium,12.311118992552004,0.0,0.2413092937778174
1843,12.64084578189172,medium,12.36561622153338,0.0,0.242080487867268
1844,12.696444664067354,medium,12.420295531705381,0.0,0.24285425860036192
1845,12.752229308177181,medium,12.475157531421146,0.0,0.24363061458592838
1846,12.808200334872108,medium,12.53020283106638,0.0,0.24440956446158424
1847,12.864358366876694,medium,12.585432043066156,0.0,0.24519111689379613
1848,12.920704028996091,medium,12.64084578189172,0.0,0.24597528057799778
1849,12.977237948122998,medium,12.696444664067354,0.0,0.24676206423865388
1850,13.033960753244624,medium,12.752229308177181,0.0,0.24755147662940935
1851,13.090873075449693,medium,12.808200334872108,0.0,0.2483435265331284
1852,13.147975547935467,medium,12.864358366876694,0.0,0.24913822276203312
1853,13.205268806014793,medium,12.920704028996091,0.0,0.2499355741577851
1854,13.26275348712316,medium,12.977237948122998,0.0,0.2507355895915797
1855,13.320430230825806,medium,13.033960753244624,0.0,0.251538277964265
1856,13.37829967882482,medium,13.090873075449693,0.0,0.25234364820641986
1857,13.436362474966295,medium,13.147975547935467,0.0,0.2531517092784661
1858,13.494619265247476,medium,13.205268806014793,0.0,0.25396247017075346
1859,13.553070697823962,medium,13.26275348712316,0.0,0.25477593990368597
1860,13.611717423016906,medium,13.320430230825806,0.0,0.2555921275277857
1861,13.670560093320255,medium,13.37829967882482,0.0,0.2564110421238315
1862,13.72959936340801,medium,13.436362474966295,0.0,0.2572326928029245
1863,13.788835890141524,medium,13.494619265247476,0.0,0.2580570887066358
1864,13.848270332576764,medium,13.553070697823962,0.0,0.2588842390070383
1865,13.907903351971697,medium,13.611717423016906,0.0,0.25971415290687894
1866,13.967735611793621,medium,13.670560093320255,0.0,0.2605468396396464
1867,14.02776777772656,medium,13.72959936340801,0.0,0.26138230846968824
1868,14.088000517678637,medium,13.788835890141524,0.0,0.2622205686922694
1869,14.148434501789556,medium,13.848270332576764,0.0,0.2630616296337642
1870,14.209070402438009,medium,13.907903351971697,0.0,0.26390550065166885
1871,14.269908894249195,medium,13.967735611793621,0.0,0.264752191134761
1872,14.330950654102299,medium,14.02776777772656,0.0,0.26560171050317116
1873,14.392196361138037,medium,14.088000517678637,0.0,0.26645406820852635
1874,14.45364669676621,medium,14.148434501789556,0.0,0.2673092737340088
1875,14.515302344673277,medium,14.209070402438009,0.0,0.2681673365945052
1876,14.577163990829973,medium,14.269908894249195,0.0,0.2690282663366741
1877,14.639232323498941,medium,14.330950654102299,0.0,0.2698920725390881
1878,14.701508033242376,medium,14.392196361138037,0.0,0.27075876481231553
1879,14.763991812929717,medium,14.45364669676621,0.0,0.2716283527990253
1880,14.82668435774536,medium,14.515302344673277,0.0,0.27250084617412007
1881,14.88958636519639,medium,14.577163990829973,0.0,0.27337625464481974
1882,14.95269853512034,medium,14.639232323498941,0.0,0.2742545879507805
1883,15.016021569692956,medium,14.701508033242376,0.0,0.2751358558641801
1884,15.079556173436057,medium,14.763991812929717,0.0,0.2760200681898777
1885,15.143303053225331,medium,14.82668435774536,0.0,0.27690723476547063
1886,15.20726291829822,medium,14.88958636519639,0.0,0.2777973654614261
1887,15.271436480261809,medium,14.95269853512034,0.0,0.27869047018119275
1888,15.33582445310073,medium,15.016021569692956,0.0,0.2795865588613218
1889,15.400427553185125,medium,15.079556173436057,0.0,0.2804856414715413
